496773,COST,RETAIL,0.16,22.77,4.64,0.44,1.92,1.17,18.9,4,10,4
496774,OR,FMCG,0.3,0,-0.19,5.16,-13.6,12.83,-2.52,15,0,4
496775,KO,FMCG,0.15,23.9,1.66,3.98,16.59,1.18,27.51,7,-11,3
496776,M,RETAIL,0.42,12.64,1.85,0.28,2.24,1.36,14.26,10,3,4
496777,BAC,BANK,0.24,10.51,1.34,1.65,16.02,0.94,6.04,14,12,4
496778,TGT,RETAIL,0.26,10.14,4.9,0.41,3.95,0.96,24.95,4,-18,4
496779,F,AUTO,0.24,8.43,1.41,0.33,3.9,1.91,30.87,8,-1,4
496780,AMZN,TECH,0.29,191.6,4.37,3.15,1.64,1.06,13.47,15,17,4
496781,TGT,RETAIL,0.3,12.34,5.45,0.5,4.03,0.9,26.28,10,7,4
496782,SC,BANK,0.3,7.68,2.73,1.28,14.19,0.95,24.23,14,-15,1
496783,FB,TECH,0.26,30.08,6.46,11.8,39.31,10.67,25.2,11,-7,4
496784,COST,RETAIL,0.17,29.5,5.42,0.58,1.97,0.93,19.45,17,2,4
496785,PG,FMCG,0.15,19.88,3.66,2.9,14.19,0.83,17.41,0,7,2
496786,MSFT,TECH,0.26,13.42,2.67,3.62,26.91,3.22,26.93,6,6,1
496787,DB,BANK,0.23,0,-0.07,0.65,0.14,0.74,0.1,2,-2,4
496789,MSFT,TECH,0.15,56.34,1.46,6.26,13.52,2.89,17,2,1,4
496792,KO,FMCG,0.09,38.52,1.05,4.7,12.2,1.39,20.1,14,5,4
496793,COST,RETAIL,0.18,20.3,4.63,0.39,1.94,1.2,18.22,7,9,4
496794,F,AUTO,0.17,5.65,1.9,0.27,4.93,1.24,23.47,1,15,4
496795,GOOG,TECH,0.3,31.38,23.74,7.12,21.18,5.14,14,13,-6,4
496798,KO,FMCG,0.09,38.52,1.05,4.7,12.2,1.39,20.1,8,-7,4
496799,HMC,AUTO,0.19,10.6,2.61,0.41,3.82,1.19,7.36,11,-20,4
496800,WMT,RETAIL,0.22,30.7,3.27,0.61,1.97,0.76,12.53,11,-10,4
496801,DB,BANK,0.26,34.49,0.96,0.77,2.41,0.61,1.44,18,-4,4
496802,MSFT,TECH,0.27,40.42,1.26,4.74,12.06,2.9,13.56,4,-14,4
496803,PEP,FMCG,0.15,23.49,3.67,2.04,8.65,1.31,37.56,6,5,2
496804,TGT,RETAIL,0.26,12.04,4.72,0.47,3.89,0.94,23.7,17,-13,4
496805,TGT,RETAIL,0.2,0,-1.39,0.6,-1.22,1.14,-6.16,18,12,4
496807,AAPL,TECH,0.23,13.55,1.55,2.95,21.64,1.47,31.2,6,13,1
496810,KO,FMCG,0.15,21.26,1.58,3.23,15.25,1.23,22.05,14,-7,3
496811,OR,FMCG,0.35,38.61,0.3,24.49,62,12.75,3.38,12,12,4
496812,BBY,RETAIL,0.36,10.45,3.83,0.33,3.12,1.48,27.73,5,13,4
496813,GM,AUTO,0.25,3.98,6.67,0.31,7.79,0.95,28.06,15,18,1
496814,PG,FMCG,0.12,18.91,3.66,2.77,14.31,0.91,14.95,8,-20,4
496815,DB,BANK,0.31,0,-0.89,0.48,-2.96,0.76,-1.68,17,5,4
496816,COST,RETAIL,0.18,24.35,6.08,0.51,2.08,0.99,23.19,11,-18,4
496817,AXP,BANK,0.17,26.03,3.42,1.95,7.53,1.91,15.1,10,-17,3
496818,KSS,RETAIL,0.42,10.64,3.13,0.3,2.83,1.76,10.69,14,-3,4
496819,HMC,AUTO,0.27,13.5,1.64,0.32,2.4,1.11,4.87,1,-19,4
496820,PEP,FMCG,0.14,21.32,4.36,2.15,10.08,1.25,53.27,14,2,3
496822,NVDA,TECH,0.49,45.63,3.53,12.43,27.41,7.82,39.45,1,16,4
496823,GM,AUTO,0.23,14.14,2.14,0.33,2.35,1.24,9.12,4,-15,4
496824,PEP,FMCG,0.13,15.51,4.42,1.61,10.36,1.2,29.78,4,8,2
496826,COST,RETAIL,0.15,22.17,4.45,0.4,1.82,1.2,17.54,13,3,4
496827,HMC,AUTO,0.19,8.09,3.08,0.38,4.83,1.23,9.24,0,7,4
496828,HMC,AUTO,0.27,15.38,1.54,0.35,2.36,1.14,4.71,4,1,4
496829,TSLA,AUTO,0.66,0,-0.12,9.04,-3.68,1.88,-14.59,3,11,4
496830,KSS,RETAIL,0.25,10.21,4.17,0.5,4.84,1.64,15.5,15,-1,4
496832,WMT,RETAIL,0.16,13.21,4.79,0.42,3.19,0.89,18.66,16,-18,4
496833,FB,TECH,0.34,24.81,6.63,9.3,37.57,9,25.02,7,-20,1
496834,GM,AUTO,0.24,3.15,8.73,0.32,10.15,0.93,32.48,11,2,1
496835,HMC,AUTO,0.26,12.59,2.02,0.37,2.91,1.15,5.86,2,18,4
496836,JPM,BANK,0.2,11.07,4.32,1.71,15.51,0.95,7.94,17,-4,1
496838,WMT,RETAIL,0.18,13.96,4.39,0.39,2.81,0.86,17.17,9,19,4
496839,OR,FMCG,0.35,38.61,0.3,24.49,62,12.75,3.38,16,-7,4
496840,BBY,RETAIL,0.35,9.71,3.07,0.26,2.62,1.43,23.2,4,8,4
496842,AXP,BANK,0.19,12.5,5.69,2.08,16.58,2.08,27.64,14,3,3
496844,MSFT,TECH,0.22,45.35,2.11,6.74,15.02,2.9,20.09,17,4,4
496847,AMZN,TECH,0.26,1116.57,0.28,2.04,0.19,1.07,1.53,3,0,4
496848,TGT,RETAIL,0.19,21.3,2.39,0.46,2.15,1.02,9.31,0,-6,4
496849,BBY,RETAIL,0.39,14.03,3.79,0.42,3,1.42,26.9,2,16,4
496850,PEP,FMCG,0.13,15.51,4.42,1.61,10.36,1.2,29.78,6,5,2
496851,HMC,AUTO,0.25,13.82,2.32,0.49,3.56,1.26,7.1,13,3,4
496852,PG,FMCG,0.12,18.91,3.66,2.77,14.31,0.91,14.95,5,6,2
496853,AXP,BANK,0.19,15.99,5.06,2.5,15.63,2.15,28.18,14,-16,3
496854,KSS,RETAIL,0.43,9.65,3.43,0.3,3.06,1.72,11.81,7,2,4
496855,HOG,AUTO,0.26,13.32,2.96,1.19,8.97,1.11,26.35,2,-16,1
496856,F,AUTO,0.26,5.23,2.03,0.28,5.65,7.01,30.94,15,8,4
496857,KO,FMCG,0.15,21.26,1.58,3.23,15.25,1.23,22.05,9,-11,3
496858,KO,FMCG,0.15,21.66,1.56,3.31,15.24,1.16,24.04,10,-17,3
496859,TGT,RETAIL,0.3,13.17,5.72,0.55,4.14,0.82,27.35,1,-7,4
496860,FB,TECH,0.19,37.58,3.78,13.74,38.02,12.61,20.39,10,16,4
496861,BAC,BANK,0.32,11.39,1.26,1.71,15.7,0.92,5.54,15,10,4
496862,KO,FMCG,0.14,21.83,1.67,3.63,16.6,1.24,26.79,10,-7,3
496864,DB,BANK,0.35,0,-0.62,0.68,-0.54,0.84,-0.31,16,-17,4
496865,M,RETAIL,0.23,10.59,3.95,0.57,5.37,1.67,25.26,10,10,4
496866,MSFT,TECH,0.26,11.98,2.71,3.28,27.35,3.17,28.32,4,-11,1
496867,AAPL,TECH,0.27,11.02,2.3,2.53,22.85,1.11,42.94,6,-18,1
496869,BAC,BANK,0.23,15.99,1.76,2.97,18.01,0.92,6.79,9,-1,1
496871,MSFT,TECH,0.25,11.98,2.71,3.28,27.35,3.17,28.32,9,-16,1
496872,M,RETAIL,0.32,9.33,3.29,0.38,3.96,1.34,23.46,14,-3,4
496873,KSS,RETAIL,0.22,9.99,4.1,0.46,4.6,1.88,14.73,6,-9,4
496874,AMZN,TECH,0.3,533.91,0.63,1.99,0.38,1.05,3.17,7,-16,4
496875,SC,BANK,0.54,5.17,2.13,0.56,9.77,0.91,14.4,17,20,1
496876,PG,FMCG,0.14,13.59,5.5,3.22,23.06,0.89,26.1,1,-13,4
496877,KSS,RETAIL,0.4,11.38,3.5,0.41,3.5,1.87,11.88,11,18,4
496880,AAPL,TECH,0.18,16.74,2.43,3.55,21.12,1.24,37.37,1,13,2
496881,JPM,BANK,0.19,9.94,5.29,1.94,19.49,0.98,8.83,4,-5,4
496882,COST,RETAIL,0.15,22.17,4.45,0.4,1.82,1.2,17.54,4,12,4
496883,F,AUTO,0.21,7.1,1.51,0.3,7.53,6.35,41.43,8,12,1
496885,TGT,RETAIL,0.22,12.62,5.42,0.59,4.61,1.16,25.5,16,-9,4
496886,PEP,FMCG,0.14,31.49,3.21,2.25,7.14,1.24,40.33,5,17,2
496888,MSFT,TECH,0.22,48.99,1.8,6.48,14.89,3.4,18.83,7,16,4
496890,AXP,BANK,0.14,16.51,5.19,1.92,11.44,1.9,22.12,4,7,2
496891,TGT,RETAIL,0.2,0,-2.52,0.54,-2.25,1.16,-10.34,7,18,4
496892,WMT,RETAIL,0.19,13.88,4.6,0.41,2.98,0.86,18.02,0,-13,4
496893,AMZN,TECH,0.27,112.28,17.84,4.51,4.03,1.08,26.71,12,4,4
496894,OR,FMCG,0.34,58.45,0.21,16.74,24.18,6.18,2.05,9,-20,4
496895,MSFT,TECH,0.19,16.1,2.55,3.76,23.35,2.52,24.25,7,-16,3
496896,BAC,BANK,0.3,14.74,1.38,2.4,17.23,0.9,6.06,7,-8,4
496897,FB,TECH,0.28,49.53,2.59,15.1,33.16,11.69,16.71,13,-16,4
496898,TSLA,AUTO,0.35,0,-2.36,4.37,-16.68,0.86,-34.07,7,17,4
496899,HOG,AUTO,0.24,13.07,3.93,1.8,13.73,1.88,27.15,10,-9,1
496900,HOG,AUTO,0.2,12.64,3.86,1.73,13.59,1.55,26.37,11,-16,1
496901,PEP,FMCG,0.15,25.45,3.5,2.1,8.23,1.42,38.74,17,14,2
496902,KSS,RETAIL,0.41,9.12,3.9,0.31,3.37,1.79,13.27,0,-18,4
496903,GM,AUTO,0.25,4.83,6.46,0.33,6.76,0.88,22.49,0,-12,4
496907,JPM,BANK,0.19,12.76,7.49,2.74,21.33,1.01,10.18,6,1,3
496908,PEP,FMCG,0.13,15.65,4.32,1.59,10.15,1.25,29.3,5,-14,3
496910,PEP,FMCG,0.12,21.56,4.64,2.3,10.66,1.25,55.99,12,-3,3
496911,COST,RETAIL,0.16,29.5,5.42,0.58,1.97,0.93,19.45,3,17,4
496912,TGT,RETAIL,0.24,12.1,5.4,0.56,4.59,1.05,26.12,2,-15,4
496915,TGT,RETAIL,0.29,12.91,5.35,0.52,4.01,0.96,26.03,3,-6,4
496916,BBY,RETAIL,0.35,10.61,2.58,0.24,2.28,1.46,19.28,9,-12,4
496918,GM,AUTO,0.24,14.14,2.14,0.33,2.35,1.24,9.12,16,10,4
496919,NVDA,TECH,0.25,18.38,1.02,2.35,12.79,5.72,13.66,16,17,3
496920,WMT,RETAIL,0.22,12.95,4.57,0.4,3.05,0.93,17.9,10,-3,4
496921,WMT,RETAIL,0.18,13.96,4.39,0.39,2.81,0.86,17.17,9,12,4
496926,COST,RETAIL,0.15,21.94,4.48,0.4,1.8,1.19,17.14,16,20,4
496927,HMC,AUTO,0.16,7.51,3.28,0.34,4.55,1.22,8.65,16,-15,4
496928,JPM,BANK,0.2,12.09,6.49,2.65,21.82,1.03,9.35,14,-17,1
496929,WMT,RETAIL,0.11,13.49,4.88,0.44,3.27,0.92,19.4,12,-5,4
496930,WMT,RETAIL,0.12,12.45,5.19,0.45,3.63,0.87,21.99,15,-11,4
496931,WMT,RETAIL,0.18,13.21,4.79,0.42,3.19,0.89,18.66,2,-15,4
496932,M,RETAIL,0.23,9.89,3.9,0.53,5.32,1.52,25.28,2,2,4
496933,COST,RETAIL,0.19,27.78,6.29,0.58,2.09,0.98,24.48,11,-7,4
496934,KO,FMCG,0.09,153.93,0.27,4.97,3.45,1.34,5.79,13,-12,4
496935,FB,TECH,0.3,79.82,1.03,16.38,20.69,8.59,9.88,3,-12,4
496936,TSLA,AUTO,0.44,0,-1.69,6.16,-24.63,1.38,-76.41,8,17,4
496937,TSLA,AUTO,0.42,0,-3.22,4.22,-19.9,0.73,-51.74,4,15,4
496939,DB,BANK,0.27,34.49,0.96,0.77,2.41,0.61,1.44,11,9,4
496941,DB,BANK,0.28,50.74,0.89,0.81,1.56,0.73,1.19,3,18,4
496942,UBS,BANK,0.18,43.55,0.37,1.81,0.06,1.04,0.04,11,2,4
496943,AAPL,TECH,0.28,12.41,1.44,2.66,21.28,1.49,28.93,10,-19,3
496944,M,RETAIL,0.42,12.64,1.85,0.28,2.24,1.36,14.26,11,10,4
496945,PEP,FMCG,0.14,26.13,3.55,2.2,8.34,1.4,42.16,16,16,2
496946,HMC,AUTO,0.14,8.45,3.17,0.36,4.35,1.23,8.25,4,11,4
496947,AXP,BANK,0.18,26.03,3.42,1.95,7.53,1.91,15.1,18,-5,3
496948,PEP,FMCG,0.12,22.03,4.72,2.38,10.77,1.32,56.65,11,-16,3
496949,OR,FMCG,0.3,0,-0.19,5.16,-13.6,12.83,-2.52,6,-4,4
496950,DB,BANK,0.5,0,-1.52,0.41,-4.11,0.7,-2.42,10,6,4
496951,BBY,RETAIL,0.35,12.58,3.73,0.38,3.01,1.49,26.69,14,-15,4
496952,TSLA,AUTO,0.44,0,-1.56,6.98,-23.89,1.02,-99.49,14,-1,4
496953,BBY,RETAIL,0.39,14.03,3.79,0.42,3,1.42,26.9,9,14,4
496954,F,AUTO,0.24,6.5,1.65,0.29,4.93,1.25,27.44,9,-2,4
496955,BBY,RETAIL,0.35,10.47,3.32,0.29,2.78,1.35,25.31,9,1,4
496956,NVDA,TECH,0.22,20.08,0.74,2.15,10.65,5.95,9.9,17,-6,3
496957,TSLA,AUTO,0.42,0,-1.69,6.16,-24.63,1.38,-76.41,1,2,4
496958,MSFT,TECH,0.27,23.18,2.05,4.19,22.53,2.35,27.29,10,12,1
496959,HMC,AUTO,0.15,8.45,3.17,0.36,4.35,1.23,8.25,16,5,4
496960,F,AUTO,0.21,5.06,1.93,0.24,4.93,1.23,22.9,14,19,4
496962,BAC,BANK,0.23,13.71,1.01,1.55,9.91,0.96,4.32,6,9,4
496963,PEP,FMCG,0.13,16.68,4.43,1.72,10.3,1.28,29.38,13,-20,3
496964,BAC,BANK,0.31,9.39,1.31,1.47,15.77,0.93,5.74,14,5,4
496965,NVDA,TECH,0.22,20.08,0.74,2.15,10.65,5.95,9.9,15,19,3
496966,NVDA,TECH,0.36,29.85,1.17,3.87,13.32,2.44,15.89,9,14,3
496967,BAC,BANK,0.32,11.39,1.26,1.71,15.7,0.92,5.54,7,9,4
496969,KSS,RETAIL,0.39,12.1,2.96,0.36,2.95,1.83,10.26,1,-19,4
496970,AMZN,TECH,0.26,1116.57,0.28,2.04,0.19,1.07,1.53,2,-13,4
496972,JPM,BANK,0.16,15.42,6.3,3.04,19.7,1.02,8.78,7,-18,3
496973,HMC,AUTO,0.2,9.41,3.17,0.45,4.85,1.23,9.84,10,-3,4
496974,FB,TECH,0.18,33.11,5.16,13.79,41.69,13.38,23.49,13,18,4
496975,MSFT,TECH,0.14,24.3,2.7,5.32,26.39,2.92,34.37,1,18,4
496977,SC,BANK,0.48,5.8,2.11,0.62,10.84,0.91,15.44,8,3,1
496978,GM,AUTO,0.25,4.73,5.99,0.34,7.14,0.98,26.19,2,-7,1
496981,FB,TECH,0.45,119.6,0.42,18.35,15.05,10.72,8.44,9,-8,4
496982,BBY,RETAIL,0.36,20.53,3.28,0.49,2.37,1.26,24.08,15,-4,4
496983,GM,AUTO,0.23,18.68,1.95,0.39,2.17,0.94,6.95,1,6,4
496984,M,RETAIL,0.22,10.5,4.03,0.57,5.37,1.52,25.49,3,-14,4
496985,TGT,RETAIL,0.18,16.91,2.96,0.45,2.65,0.92,11.66,1,-4,4
496986,PEP,FMCG,0.15,23.49,3.67,2.04,8.65,1.31,37.56,17,11,2
496987,BBY,RETAIL,0.33,10.61,2.58,0.24,2.28,1.46,19.28,11,-2,4
496988,NVDA,TECH,0.36,29.85,1.17,3.87,13.32,2.44,15.89,6,-8,3
496990,UBS,BANK,0.34,14.13,1.03,1.51,10.33,1.18,6.93,18,-17,4
496991,WMT,RETAIL,0.15,17.9,4.16,0.47,2.6,0.78,16.1,16,-1,4
496994,HMC,AUTO,0.25,12.59,2.02,0.37,2.91,1.15,5.86,13,-3,4
496996,BBY,RETAIL,0.38,12.96,3.96,0.4,3.09,1.25,28.08,9,6,4
496997,HMC,AUTO,0.2,9.41,3.17,0.45,4.85,1.23,9.84,13,-3,4
496998,F,AUTO,0.22,9.88,0.95,0.24,2.48,1.2,12.32,4,4,4
497001,FB,TECH,0.32,54.94,2.08,14.89,29.12,12.22,14.09,11,8,4
497002,PG,FMCG,0.13,21.82,3.15,2.96,13.27,0.99,13.42,1,8,2
497004,FB,TECH,0.24,26.46,6.04,10.58,40.03,9.91,24.65,10,-1,1
497005,DB,BANK,0.48,0,-1.06,0.53,-2.61,0.8,-1.62,16,-11,4
497006,FB,TECH,0.38,75.28,1.05,18.34,24.55,13.06,15.32,2,-16,4
497008,UBS,BANK,0.35,13.36,0.93,1.32,9.95,1.14,6.3,9,15,4
497009,AXP,BANK,0.2,12.5,5.69,2.08,16.58,2.08,27.64,12,18,1
497010,HOG,AUTO,0.26,15.58,2.98,1.43,9.23,1.23,26.93,2,18,1
497011,TGT,RETAIL,0.16,14.84,3.07,0.41,2.77,0.91,12.14,13,15,4
497013,PEP,FMCG,0.13,18.81,4.29,1.86,9.82,1.04,32.41,7,-12,3
497014,COST,RETAIL,0.15,24.18,5.22,0.48,1.99,1.05,19.92,1,-15,4
497015,TGT,RETAIL,0.16,14.84,3.07,0.41,2.77,0.91,12.14,11,-19,4
497016,GM,AUTO,0.21,0,-2.89,0.39,-2.67,0.89,-9.04,4,-11,4
497019,NVDA,TECH,0.22,20.66,0.85,2.41,11.66,5.87,11.66,13,-3,3
497021,KO,FMCG,0.15,21.82,1.59,3.36,15.43,1.02,21.6,16,18,2
497022,TSLA,AUTO,0.34,0,-0.94,5.65,-7.6,0.97,-15.13,8,1,4
497024,AMZN,TECH,0.26,134.8,12.61,4.05,3.02,1.07,21.12,7,-19,4
497025,NVDA,TECH,0.22,18.57,0.77,2.12,11.41,4.11,10.29,2,-11,3
497026,BAC,BANK,0.24,13.48,1.75,2.6,19.02,0.91,6.97,11,-19,1
497027,NVDA,TECH,0.26,19.17,1.12,2.56,13.28,6.61,14.37,16,2,3
497028,WMT,RETAIL,0.17,15.76,4.41,0.44,2.79,0.77,17.2,6,-10,4
497029,AAPL,TECH,0.29,10.47,2.14,2.28,21.7,1.31,37.89,3,-6,1
497031,AAPL,TECH,0.27,10.35,2.36,2.38,22.87,1,42.79,7,-9,1
497032,SC,BANK,0.3,8.19,2.83,1.35,15.36,0.96,25.3,0,15,1
497033,WMT,RETAIL,0.25,48.88,1.74,0.5,1.02,0.93,6.67,12,7,4
497034,AXP,BANK,0.18,16.26,4.89,1.87,11.37,1.96,21.11,3,2,3
497036,HOG,AUTO,0.26,15.58,2.98,1.43,9.23,1.23,26.93,11,-11,1
497037,HMC,AUTO,0.17,4.93,5.5,0.34,6.99,1.23,13.31,10,11,2
497038,HMC,AUTO,0.19,10.6,2.61,0.41,3.82,1.19,7.36,18,0,4
497039,NVDA,TECH,0.32,20.41,0.95,2.28,11,5.99,12.12,9,-13,3
497040,FB,TECH,0.18,32.74,5.39,12.82,39.16,12.92,23.22,4,12,4
497041,FB,TECH,0.2,35.29,3.26,12.16,36.86,11.97,19.33,5,9,4
497042,DB,BANK,0.48,0,-1.06,0.53,-2.61,0.8,-1.62,17,-4,4
497043,DB,BANK,0.31,0,-3.63,0.69,-8.97,0.69,-5.4,2,-11,4
497044,HMC,AUTO,0.15,7.51,3.28,0.34,4.55,1.22,8.65,15,0,4
497045,KSS,RETAIL,0.28,12.61,3.82,0.51,4.02,1.73,13.06,17,10,4
497047,PEP,FMCG,0.15,31.49,3.21,2.25,7.14,1.24,40.33,3,9,2
497048,M,RETAIL,0.31,9.33,3.29,0.38,3.96,1.34,23.46,1,11,4
497049,JPM,BANK,0.18,12.33,3.87,1.75,14.26,0.96,6.84,9,9,4
497050,GOOG,TECH,0.15,32.11,29.87,6.87,20.09,5.77,14.26,2,13,4
497051,FB,TECH,0.32,70.43,1.62,16.56,24.75,13.16,11.36,1,19,4
497052,GOOG,TECH,0.3,31.38,23.74,7.12,21.18,5.14,14,11,9,4
497053,KSS,RETAIL,0.41,9.12,3.9,0.31,3.37,1.79,13.27,5,7,4
497054,HMC,AUTO,0.23,11.49,2.25,0.36,3.27,1.17,6.5,10,4,4
497055,AMZN,TECH,0.19,166.64,5.32,3.02,1.81,1.06,13.72,18,-9,4
497058,BBY,RETAIL,0.33,9.3,2.58,0.21,2.27,1.43,19.38,14,15,4
497059,PG,FMCG,0.12,14.54,5.69,3.45,23.34,0.91,27.74,8,10,2
497060,PEP,FMCG,0.15,23.98,3.37,1.88,7.82,1.2,31.7,9,19,2
497061,JPM,BANK,0.26,10.12,5.8,2.1,20.86,1.04,8.66,7,4,1
497062,BBY,RETAIL,0.54,12.51,1.52,0.16,1.31,1.41,14.3,14,-18,4
497063,JPM,BANK,0.19,9.94,5.29,1.94,19.49,0.98,8.83,18,-13,4
497064,HMC,AUTO,0.18,7.51,3.28,0.34,4.55,1.22,8.65,4,-6,4
497065,TGT,RETAIL,0.3,12.34,5.45,0.5,4.03,0.9,26.28,14,0,4
497067,PEP,FMCG,0.15,23.49,3.67,2.04,8.65,1.31,37.56,5,9,2
497068,M,RETAIL,0.24,10.04,3.82,0.48,4.79,1.25,27.23,5,-10,4
497069,MSFT,TECH,0.22,45.35,2.11,6.74,15.02,2.9,20.09,13,-3,4
497071,AXP,BANK,0.24,11.33,5,1.63,14.29,1.92,23.37,18,7,1
497072,HOG,AUTO,0.24,13.07,3.93,1.8,13.73,1.88,27.15,9,6,1
497074,GM,AUTO,0.25,14.67,1.83,0.29,1.94,1.25,7.46,11,-15,4
497075,BAC,BANK,0.21,20.13,0.76,1.71,8.42,0.95,3.65,16,-2,4
497077,HMC,AUTO,0.15,6.04,5.28,0.41,6.9,1.23,13.12,15,-5,3
497078,KO,FMCG,0.15,22.46,1.74,3.97,17.61,1.21,29.3,15,3,3
497079,WMT,RETAIL,0.13,14.61,5.05,0.49,3.37,0.97,19.77,4,-9,4
497081,DB,BANK,0.26,14.53,1.97,0.6,3.9,0.64,2.45,17,6,4
497082,KSS,RETAIL,0.33,11.12,5.14,0.48,4.28,1.99,16.8,11,12,4
497083,COST,RETAIL,0.2,27.02,6.71,0.59,2.18,1,26.5,14,18,4
497085,KSS,RETAIL,0.34,11.59,5.72,0.54,4.67,1.82,17.89,11,6,4
497086,F,AUTO,0.21,12.17,0.92,0.32,1.58,6.24,8.8,0,8,4
497087,PEP,FMCG,0.11,20.88,4.84,2.3,10.97,1.35,57.09,8,19,2
497088,SC,BANK,0.28,8.19,2.83,1.35,15.36,0.96,25.3,3,-6,1
497089,AMZN,TECH,0.31,0,-0.43,2.11,-0.2,1.1,-1.72,18,-1,4
497090,HOG,AUTO,0.23,15.58,2.98,1.43,9.23,1.23,26.93,16,1,1
497092,DB,BANK,0.38,0,-5.91,0.51,-17.45,0.67,-10.26,6,19,4
497094,WMT,RETAIL,0.12,12.96,4.88,0.44,3.36,0.88,20.52,1,-11,4
497095,AXP,BANK,0.19,12.5,5.69,2.08,16.58,2.08,27.64,4,-14,3
497096,KSS,RETAIL,0.29,12.61,3.82,0.51,4.02,1.73,13.06,18,5,4
497098,JPM,BANK,0.2,12.09,6.49,2.65,21.82,1.03,9.35,13,5,1
497099,HOG,AUTO,0.22,15.58,2.98,1.43,9.23,1.23,26.93,12,-16,1
497101,COST,RETAIL,0.18,25.59,5.23,0.5,1.97,1.01,21,9,15,4
497102,OR,FMCG,0.34,58.45,0.21,16.74,24.18,6.18,2.05,9,-3,4
497103,MSFT,TECH,0.24,27.33,1.46,3.53,13.03,2.47,13.85,5,-13,3
497104,COST,RETAIL,0.19,27.69,6.82,0.6,2.16,1.02,25.65,13,-20,4
497105,FB,TECH,0.21,32.74,5.39,12.82,39.16,12.92,23.22,15,13,4
497106,COST,RETAIL,0.2,27.02,6.71,0.59,2.18,1,26.5,2,1,4
497107,F,AUTO,0.26,5.36,1.81,0.25,4.72,1.16,23.97,8,-5,4
497108,BAC,BANK,0.31,9.39,1.31,1.47,15.77,0.93,5.74,7,-1,4
497109,PEP,FMCG,0.15,26.13,3.55,2.2,8.34,1.4,42.16,14,-2,3
497110,DB,BANK,0.29,26.28,1.12,0.74,3.49,0.71,2.09,3,7,4
497111,PEP,FMCG,0.13,18.81,4.29,1.86,9.82,1.04,32.41,3,-16,3
497112,M,RETAIL,0.41,12.64,1.85,0.28,2.24,1.36,14.26,3,-1,4
497113,GM,AUTO,0.23,23.98,1.19,0.31,1.29,1.27,4.87,5,19,4
497114,WMT,RETAIL,0.14,15.76,4.41,0.44,2.79,0.77,17.2,1,-7,4
497115,MSFT,TECH,0.27,40.42,1.26,4.74,12.06,2.9,13.56,10,-7,4
497116,AAPL,TECH,0.22,14.06,2.02,3.19,22.53,1.16,39.44,16,18,1
497118,F,AUTO,0.24,8.43,1.41,0.33,3.9,1.91,30.87,18,-15,4
497120,GOOG,TECH,0.21,25.1,20.97,5.81,21.42,4.69,14.49,12,7,1
497121,KO,FMCG,0.14,21.83,1.67,3.63,16.6,1.24,26.79,15,8,2
497122,PG,FMCG,0.17,23.08,2.96,2.88,12.25,1.13,13.27,0,-2,4
497123,GOOG,TECH,0.15,32.11,29.87,6.87,20.09,5.77,14.26,5,12,4
497124,AXP,BANK,0.19,24.77,3.79,1.99,8.02,1.92,16.55,5,8,2
497125,BAC,BANK,0.23,13.38,1.68,2.52,18.75,0.91,6.8,9,8,1
497126,HMC,AUTO,0.19,8.09,3.08,0.38,4.83,1.23,9.24,17,-13,4
497127,PG,FMCG,0.12,22.52,3.74,3.46,14.97,0.94,17.85,3,-7,4
497128,PEP,FMCG,0.13,21.32,4.36,2.15,10.08,1.25,53.27,13,2,3
497129,GOOG,TECH,0.2,25.92,21.15,6,20.93,5.6,13.96,3,-6,1
497130,NVDA,TECH,0.47,34.31,3.01,8.83,26.05,8.26,36.22,12,-19,4
497132,M,RETAIL,0.24,12.68,4.07,0.65,5.09,1.63,27.33,15,20,4
497133,F,AUTO,0.21,12.17,0.92,0.32,1.58,6.24,8.8,3,-13,4
497135,BBY,RETAIL,0.33,9.3,2.58,0.21,2.27,1.43,19.38,14,-11,4
497136,KO,FMCG,0.11,41.65,0.96,4.47,10.68,1.35,17.54,3,-6,4
497138,HMC,AUTO,0.25,10.14,2.52,0.37,3.58,1.2,7,1,15,4
497139,MSFT,TECH,0.25,25.88,2.08,4.64,22.98,2.69,28.99,7,14,1
497141,M,RETAIL,0.43,4.33,5.04,0.26,6.11,1.48,33.31,17,-8,3
497142,AAPL,TECH,0.28,11.29,2.25,2.53,22.27,1.28,40.24,4,15,1
497143,PEP,FMCG,0.15,23.49,3.67,2.04,8.65,1.31,37.56,2,-17,3
497144,DB,BANK,0.29,26.28,1.12,0.74,3.49,0.71,2.09,8,0,4
497146,PG,FMCG,0.16,23.06,2.66,2.53,10.77,1.13,11.82,12,6,2
497147,AMZN,TECH,0.33,0,-0.89,1.87,-0.44,1.12,-3.82,0,11,4
497148,KSS,RETAIL,0.41,9.66,3.77,0.31,3.18,1.61,12.75,12,11,4
497149,OR,FMCG,0.25,0,-0.28,2.92,-11.5,12.7,-2.95,2,18,4
497150,BBY,RETAIL,0.34,9.65,2.92,0.25,2.53,1.47,22.06,3,-6,4
497151,DB,BANK,0.29,26.28,1.12,0.74,3.49,0.71,2.09,15,-18,4
497152,FB,TECH,0.2,32.74,5.39,12.82,39.16,12.92,23.22,15,3,4
497153,KSS,RETAIL,0.34,10.64,5.2,0.46,4.29,1.76,16.68,14,-5,4
